t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha
55399.2,58.1872,7990.55,11790.7,7996.72,11796.8,799.771,1,0.280138
55415.6,60.8469,7990.55,11790.7,7993.2,11793.3,798.298,0,0.691005
55432.5,58.9852,7982.05,11782.3,7989.57,11789.8,798.126,1,0.11484
55448.1,64.4284,7982.05,11782.3,7986.28,11786.5,796.742,0,0.502868
55466.4,54.6353,7982.05,11782.3,7982.39,11782.6,795.116,0,0.960447
55481.2,67.2807,7973.57,11773.8,7979.24,11779.5,795.136,1,0.332025
55499.8,53.9197,7973.57,11773.8,7975.31,11775.5,793.498,0,0.795677
55516.3,60.3635,7965.11,11765.3,7971.8,11772,793.371,1,0.209835
55531.9,64.2607,7965.11,11765.3,7968.51,11768.7,792.004,0,0.598875
55549.2,57.8824,7956.66,11756.8,7964.85,11765,791.818,1,0.030785
55566.4,58.1493,7956.66,11756.8,7961.22,11761.3,790.317,0,0.460712
55583.5,58.5305,7956.66,11756.8,7957.61,11757.7,788.831,0,0.88784
55598.6,66.1739,7948.22,11748.2,7954.42,11754.5,788.84,1,0.265633
55614.5,62.8579,7948.22,11748.2,7951.06,11751.1,787.463,0,0.663355
55632.2,56.4162,7939.76,11739.7,7947.32,11747.3,787.249,1,0.10649
55649.7,57.1971,7939.76,11739.7,7943.62,11743.6,785.745,0,0.543575
55664.6,67.0578,7939.76,11739.7,7940.46,11740.4,784.466,0,0.916387
55682.5,55.9347,7931.28,11731.2,7936.68,11736.6,784.246,1,0.363337
55698.8,61.1692,7931.28,11731.2,7933.21,11733.2,782.853,0,0.77204
55714.3,64.6162,7922.77,11722.8,7929.93,11729.9,782.84,1,0.15894
55732.4,55.2779,7922.77,11722.8,7926.08,11726,781.307,0,0.6112
55747.8,64.701,7922.77,11722.8,7922.8,11722.8,780.001,0,0.997593
55764.8,59.0277,7914.28,11714.3,7919.2,11719.2,779.87,1,0.421122
55780.9,62.1577,7914.28,11714.3,7915.78,11715.8,778.519,0,0.823325
55799,55.3263,7905.79,11705.8,7911.94,11711.9,778.296,1,0.27519
55815.1,62.0417,7905.79,11705.8,7908.52,11708.5,776.949,0,0.678145
55831.2,61.9337,7897.3,11697.3,7905.09,11705.1,776.891,1,0.0818025
55850.2,52.6521,7897.3,11697.3,7901.07,11701.1,775.313,0,0.556617
55865.1,66.9703,7897.3,11697.3,7897.9,11697.9,774.078,0,0.929918
55883.5,54.5348,7888.82,11688.8,7894.01,11694,773.844,1,0.38834
55900.5,58.8111,7888.82,11688.8,7890.4,11690.4,772.444,0,0.81343
55918.9,54.399,7880.34,11680.3,7886.5,11686.5,772.211,1,0.272997
55936.3,57.5182,7880.34,11680.3,7882.82,11682.8,770.788,0,0.707642
55951.2,66.6756,7871.85,11671.9,7879.64,11679.6,770.835,1,0.0825925
55969.5,54.6884,7871.85,11671.9,7875.76,11675.8,769.347,0,0.539728
55980.8,88.4134,7871.85,11671.9,7873.36,11673.4,768.429,0,0.82249
55999.1,54.7121,7863.37,11663.4,7869.48,11669.5,768.214,1,0.279427
56014.5,65.0119,7863.37,11663.4,7866.22,11666.2,766.972,0,0.663972
56030.8,61.4168,7854.88,11654.9,7862.76,11662.8,766.921,1,0.0710275
56049.1,54.6057,7854.88,11654.9,7858.88,11658.9,765.451,0,0.528855
56064.2,66.2638,7854.88,11654.9,7855.68,11655.7,764.243,0,0.906135
56081.6,57.3513,7846.24,11646.6,7851.93,11652,764.105,1,0.342045
56098.6,58.7461,7846.24,11646.6,7848.25,11648.5,762.75,0,0.767605
56114.7,62.2731,7837.49,11638.3,7844.76,11645.2,762.724,1,0.169062
56137.4,43.9796,7837.49,11638.3,7839.78,11640.5,760.925,0,0.737508
56149.5,83.1241,7828.65,11630.2,7837.15,11638,761.22,1,0.0382625
56165.8,61.3486,7828.65,11630.2,7833.55,11634.7,759.937,0,0.44577
56183.6,56.0277,7828.65,11630.2,7829.61,11631.1,758.536,0,0.891977
56199.6,62.788,7819.7,11622.2,7826.05,11627.9,758.528,1,0.290143
56215.9,61.1053,7819.7,11622.2,7822.39,11624.6,757.251,0,0.699273
56232.3,61.04,7810.66,11614.3,7818.71,11621.4,757.209,1,0.10884
56248,63.8064,7810.66,11614.3,7815.17,11618.3,755.992,0,0.50065
56265,58.5971,7810.66,11614.3,7811.32,11614.9,754.671,0,0.927293
56280,66.7494,7801.57,11606.5,7807.92,11612,754.742,1,0.301827
56297.4,57.5037,7801.57,11606.5,7803.97,11608.6,753.403,0,0.736583
56313.8,61.1251,7792.41,11598.8,7800.24,11605.4,753.369,1,0.14558
56330.5,59.8176,7792.41,11598.8,7796.41,11602.1,752.089,0,0.563518
56347.7,58.1058,7792.41,11598.8,7792.47,11598.8,750.774,0,0.993767
56363.6,62.7419,7783.52,11590.7,7788.93,11595.6,750.778,1,0.392225
56380.6,58.8093,7783.52,11590.7,7785.15,11592.2,749.486,0,0.817327
56401.4,48.1816,7774.85,11582.4,7780.61,11587.9,749.127,1,0.336197
56418.3,59.1674,7774.85,11582.4,7776.95,11584.4,747.851,0,0.758727
56430.5,81.8619,7766.43,11573.9,7774.31,11581.8,748.139,1,0.06412
56449.3,53.0941,7766.43,11573.9,7770.35,11577.8,746.723,0,0.534983
56465.1,63.2963,7766.43,11573.9,7767.02,11574.5,745.54,0,0.92995
56480.6,64.7752,7758.78,11564.6,7764.01,11570.9,745.589,1,0.3159
56497.9,57.8811,7758.78,11564.6,7760.71,11566.9,744.301,0,0.74782
56513.8,62.8951,7751.85,11554.8,7757.77,11563.2,744.317,1,0.145307
56530.6,59.4311,7751.85,11554.8,7754.86,11559.1,743.069,0,0.565962
56547.1,60.4529,7751.85,11554.8,7751.99,11555,741.846,0,0.979508
56563.6,60.5635,7746.71,11544,7749.83,11550.6,741.821,1,0.392298
56580.6,59.0138,7746.71,11544,7747.65,11546,740.575,0,0.815928
56597.4,59.555,7743.07,11532.5,7745.85,11541.3,740.531,1,0.235708
56615.1,56.4426,7743.07,11532.5,7744.24,11536.2,739.235,0,0.678635
56630.4,65.1738,7741.17,11520.7,7742.95,11531.8,739.3,1,0.062225
56646.8,61.0307,7741.17,11520.7,7742.17,11526.9,738.106,0,0.471855
56663.3,60.8295,7741.17,11520.7,7741.39,11522.1,736.912,0,0.88284
56680.6,57.5835,7740.79,11508.7,7741.05,11516.9,736.834,1,0.316992
56697.1,60.6263,7740.79,11508.7,7740.89,11511.9,735.642,0,0.729355
56714.6,57.3161,7741.77,11496.7,7740.95,11506.7,735.561,1,0.165532
56730.3,63.5784,7741.77,11496.7,7741.34,11502,734.43,0,0.558747
56748.3,55.679,7743.47,11484.9,7741.78,11496.6,734.314,1,0.00775
56764.4,61.946,7743.47,11484.9,7742.47,11491.8,733.159,0,0.411328
56780.8,60.8128,7743.47,11484.9,7743.17,11487,731.987,0,0.822425
56798,58.3676,7745.76,11473.1,7744.04,11481.9,731.934,1,0.250745
56813.7,63.4103,7745.76,11473.1,7744.95,11477.3,730.816,0,0.645002
56830.5,59.7671,7748,11461.3,7745.91,11472.3,730.794,1,0.0632925
56848.1,56.7724,7748,11461.3,7746.89,11467.1,729.55,0,0.503648
56863.5,65.0237,7748,11461.3,7747.75,11462.6,728.467,0,0.888122
56883.9,48.8704,7750,11450,7748.8,11456.8,728.136,1,0.39968
56897.4,74.2187,7750,11450,7749.47,11453,727.192,0,0.736522
56914.1,59.8426,7750,11450,7750,11450,726.026,1,0.154285
56931.1,58.7537,7750,11450,7750,11450,724.841,0,0.57979
56947.1,62.681,7750,11450,7750,11450,723.735,0,0.978635
56963.4,61.3425,7750,11450,7750,11450,722.607,1,0.386182
56980.5,58.4327,7750,11450,7750,11450,721.428,0,0.814025
56999.2,53.5229,7750,11450,7750,11450,720.144,1,0.281115
57016.4,58.2106,7750,11450,7750,11450,718.968,0,0.71059
57033.6,58.0255,7750,11450,7750,11450,717.792,1,0.141435
57050.9,57.8459,7750,11450,7750,11450,716.616,0,0.573618
57065.1,70.1838,7750,11450,7750,11450,715.65,0,0.929825
57080.6,64.8761,7750,11450,7750,11450,714.607,1,0.315175
57100.2,50.8709,7750,11450,7750,11450,713.283,0,0.806615
57114,72.4192,7750,11450,7750,11450,712.355,1,0.151827
57131.2,58.0946,7750,11450,7750,11450,711.202,0,0.58216
57147.1,62.9909,7750,11450,7750,11450,710.141,0,0.979042
57164.9,56.3479,7750,11450,7750,11450,708.96,1,0.422715
57179.9,66.3275,7750,11450,7750,11450,707.959,0,0.799632
57197.6,56.6714,7750,11450,7750,11450,706.792,1,0.240773
57213.5,62.867,7750,11450,7750,11450,705.743,0,0.638438
57231.3,56.0331,7750,11450,7750,11450,704.569,1,0.0846025
57247.1,63.4933,7750,11450,7750,11450,703.537,0,0.478345
57263.9,59.3574,7750,11450,7750,11450,702.436,0,0.899522
57282.1,55.166,7750,11450,7750,11450,701.255,1,0.3527
57297,67.1186,7750,11450,7750,11450,700.288,0,0.725175
57314.2,57.9022,7750,11450,7750,11450,699.17,1,0.156937
57330,63.2939,7750,11450,7750,11450,698.15,0,0.55192
57347.1,58.5415,7750,11450,7750,11450,697.051,0,0.978967
57364.3,58.3179,7750,11450,7750,11450,695.951,1,0.407652
57380.5,61.5877,7750,11450,7750,11450,694.912,0,0.813577
57397.1,60.2109,7750,11450,7750,11450,693.854,1,0.228785
57413.4,61.4202,7750,11450,7750,11450,692.819,0,0.635818
57430.1,59.8781,7750,11450,7750,11450,691.76,1,0.0533325
57447.4,57.5947,7750,11450,7750,11450,690.663,0,0.4874
57465,56.8767,7750,11450,7750,11450,689.556,0,0.926947
57481.8,59.6442,7750,11450,7750,11450,688.504,1,0.3461
57497.9,62.2034,7750,11450,7750,11450,687.497,0,0.748007
57514.7,59.2491,7750,11450,7750,11450,686.444,1,0.169955
57531.1,61.1426,7750,11450,7750,11450,685.427,0,0.578835
57548.7,56.7492,7750,11450,7750,11450,684.334,1,0.01937
57564.9,61.7822,7750,11450,7750,11450,683.333,0,0.424017
57581.6,60.0593,7750,11450,7750,11450,682.306,0,0.840272
57596.9,65.1076,7750,11450,7750,11450,681.362,1,0.224253
57614.3,57.6153,7750,11450,7750,11450,680.298,0,0.658165
57630.5,61.7719,7750,11450,7750,11450,679.309,1,0.06288
57647.7,57.852,7750,11450,7750,11450,678.256,0,0.495017
57664.9,58.1274,7750,11450,7750,11450,677.211,0,0.925107
57681.1,61.7887,7750,11450,7750,11450,676.231,1,0.329713
57698.2,58.7368,7750,11450,7750,11450,675.203,0,0.75534
57714,63.2071,7750,11450,7750,11450,674.251,1,0.150865
57734.1,49.6357,7750,11450,7750,11450,673.042,0,0.654535
57747.8,73.3267,7750,11450,7750,11450,672.226,0,0.995475
57765.4,56.5572,7750,11450,7750,11450,671.171,1,0.437505
57785.5,49.9588,7750,11450,7750,11450,669.981,0,0.937917
57806,48.6514,7750,11450,7750,11450,668.763,1,0.451777
57822.7,60.006,7750,11450,7750,11450,667.779,0,0.868402
57833.4,93.3532,7750,11450,7750,11450,667.148,1,0.136202
57847.5,71.0318,7750,11450,7750,11450,666.32,0,0.488158
57863.4,62.788,7750,11450,7750,11450,665.387,0,0.886322
57880.3,59.1761,7750,11450,7750,11450,664.399,1,0.30879
57898.9,53.6311,7750,11450,7750,11450,663.312,0,0.774938
57914,66.2265,7750,11450,7750,11450,662.435,1,0.15243
57930.5,60.6745,7750,11450,7750,11450,661.48,0,0.564465
57947.2,60.1077,7750,11450,7750,11450,660.519,0,0.980385
57964.4,58.0936,7750,11450,7750,11450,659.527,1,0.410725
57981.7,57.7444,7750,11450,7750,11450,658.533,0,0.843668
57998.1,60.8554,7750,11450,7750,11450,657.592,1,0.254478
58014.1,62.534,7750,11450,7750,11450,656.679,0,0.65426
58030.3,61.7944,7750,11450,7750,11450,655.757,1,0.0588275
58047.1,59.642,7750,11450,7750,11450,654.805,0,0.477995
58063.5,60.7194,7750,11450,7750,11450,653.873,0,0.889725
58080.4,59.2396,7750,11450,7750,11450,652.92,1,0.31174
58096.8,61.2182,7750,11450,7750,11450,652,0,0.720115
58114,57.8737,7750,11450,7750,11450,651.031,1,0.15209
58130.5,60.5386,7750,11450,7750,11450,650.106,0,0.56505
58146.9,61.1385,7750,11450,7750,11450,649.193,0,0.973957
58163.6,59.7418,7750,11450,7750,11450,648.262,1,0.392425
58180.1,60.8821,7750,11450,7750,11450,647.35,0,0.803055
58197.1,58.7734,7750,11450,7750,11450,646.409,1,0.228418
58213.3,61.8234,7750,11450,7750,11450,645.517,0,0.632795
58230.9,56.6139,7750,11450,7750,11450,644.545,1,0.0743825
58247.2,61.5248,7750,11450,7750,11450,643.653,0,0.480722
58263.6,60.8121,7750,11450,7750,11450,642.754,0,0.891825
58280.2,60.3566,7750,11450,7750,11450,641.85,1,0.30603
58296.9,59.7875,7750,11450,7750,11450,640.94,0,0.724177
58313.4,60.6461,7750,11450,7750,11450,640.045,1,0.136405
58330.1,59.7557,7750,11450,7750,11450,639.14,0,0.554775
58347.9,56.23,7750,11450,7750,11450,638.181,0,0.999377
58364.3,61.0986,7750,11450,7750,11450,637.301,1,0.408552
58382,56.4404,7750,11450,7750,11450,636.351,0,0.851497
58397.7,63.9182,7750,11450,7750,11450,635.514,1,0.242622
58413.2,64.5145,7750,11450,7750,11450,634.687,0,0.630132
58431.7,53.9689,7750,11450,7750,11450,633.702,1,0.0933625
58446.9,65.8545,7750,11450,7750,11450,632.897,0,0.472988
58464.1,57.9321,7750,11450,7750,11450,631.984,0,0.904527
58481.4,57.7354,7750,11450,7750,11450,631.07,1,0.337537
58496.9,64.6049,7750,11450,7750,11450,630.256,0,0.724505
58513.4,60.7142,7750,11450,7750,11450,629.392,1,0.13627
58529.9,60.7327,7750,11450,7750,11450,628.531,0,0.54791
58546.6,59.7786,7750,11450,7750,11450,627.658,0,0.96612
58563.1,60.4058,7750,11450,7750,11450,626.797,1,0.379988
58581.2,55.4539,7750,11450,7750,11450,625.862,0,0.830813
58596.9,63.7552,7750,11450,7750,11450,625.05,1,0.222937
58613.5,60.1717,7750,11450,7750,11450,624.193,0,0.638415
58630.1,59.9981,7750,11450,7750,11450,623.335,1,0.055095
58647.6,57.4142,7750,11450,7750,11450,622.442,0,0.490528
58664.4,59.4827,7750,11450,7750,11450,621.582,0,0.910818
58680.9,60.6796,7750,11450,7750,11450,620.741,1,0.322818
58697.2,61.0624,7750,11450,7750,11450,619.908,0,0.732235
58713.4,61.7341,7750,11450,7750,11450,619.086,1,0.137197
58729.8,61.2227,7750,11450,7750,11450,618.259,0,0.545542
58746.2,60.7895,7750,11450,7750,11450,617.429,0,0.956797
58763.5,57.7144,7750,11450,7750,11450,616.556,1,0.389965
58780.4,59.2021,7750,11450,7750,11450,615.709,0,0.812248
58796.9,60.8758,7750,11450,7750,11450,614.886,1,0.22292
58813.4,60.6469,7750,11450,7750,11450,614.063,0,0.635143
58830.1,59.7404,7750,11450,7750,11450,613.23,1,0.05362
58847.3,58.1933,7750,11450,7750,11450,612.376,0,0.483223
58863.3,62.3694,7750,11450,7750,11450,611.582,0,0.88406
58880,59.9927,7750,11450,7750,11450,610.759,1,0.300777
58898.7,53.3203,7750,11450,7750,11450,609.835,0,0.769642
58913.6,67.106,7750,11450,7750,11450,609.103,1,0.142188
58930.1,60.7881,7750,11450,7750,11450,608.297,0,0.553452
58947.1,58.7599,7750,11450,7750,11450,607.466,0,0.978912
58963.3,61.828,7750,11450,7750,11450,606.678,1,0.38326
58980.4,58.5593,7750,11450,7750,11450,605.848,0,0.810178
58996.8,60.7991,7750,11450,7750,11450,605.05,1,0.221367
59014.8,55.4582,7750,11450,7750,11450,604.179,0,0.672158
59030.9,62.3309,7750,11450,7750,11450,603.405,1,0.0732425
59047.5,60.0154,7750,11450,7750,11450,602.604,0,0.489803
59063.6,62.3134,7750,11450,7750,11450,601.835,0,0.891
59080.2,60.2682,7750,11450,7750,11450,601.041,1,0.305813
59097,59.3877,7750,11450,7750,11450,600.238,0,0.726775
59113.5,60.5631,7750,11450,7750,11450,599.452,1,0.139567
59132.1,53.9031,7750,11450,7750,11450,598.572,0,0.603363
59149.5,57.405,7750,11450,7750,11450,597.748,1,0.038865
59166.7,57.9821,7750,11450,7750,11450,596.934,0,0.470033
59181.2,69.207,7750,11450,7750,11450,596.254,0,0.831267
59209,36.014,7750,11450,7750,11450,594.952,1,0.525442
59226.5,56.8886,7750,11450,7750,11450,594.13,0,0.964898
59236.6,99.373,7750,11450,7750,11450,593.661,1,0.216475
59247.8,89.1631,7750,11450,7750,11450,593.138,0,0.49686
59263.3,64.455,7750,11450,7750,11450,592.418,0,0.884727
59280,60.1544,7750,11450,7750,11450,591.647,1,0.300325
59296.7,59.824,7750,11450,7750,11450,590.874,0,0.718217
59313.2,60.536,7750,11450,7750,11450,590.113,1,0.131195
59329.8,60.2163,7750,11450,7750,11450,589.349,0,0.546365
59350.4,48.4351,7750,11450,7750,11450,588.402,1,0.06252
59363.5,76.7095,7750,11450,7750,11450,587.806,0,0.388425
59381,57.0903,7750,11450,7750,11450,587.007,0,0.826328
59401.5,48.7064,7750,11450,7750,11450,586.073,1,0.339608
59416.7,65.7346,7750,11450,7750,11450,585.383,0,0.719925
59430.4,73.1497,7750,11450,7750,11450,584.764,1,0.06169
59447.6,58.0252,7750,11450,7750,11450,583.986,0,0.492537
59467.8,49.6645,7750,11450,7750,11450,583.079,0,0.995915
59480.5,78.5083,7750,11450,7750,11450,582.507,1,0.314353
59496.9,60.9258,7750,11450,7750,11450,581.772,0,0.724688
59514.9,55.7398,7750,11450,7750,11450,580.97,1,0.1732
59531,61.8555,7750,11450,7750,11450,580.249,0,0.577367
59546.9,62.9541,7750,11450,7750,11450,579.543,0,0.974482
59563.5,60.3799,7750,11450,7750,11450,578.808,1,0.388528
59581.2,56.613,7750,11450,7750,11450,578.027,0,0.830122
59596.5,65.0495,7750,11450,7750,11450,577.348,1,0.214445
59613.7,58.2011,7750,11450,7750,11450,576.592,0,0.64399
59630.2,60.7733,7750,11450,7750,11450,575.87,1,0.055355
59647.3,58.2778,7750,11450,7750,11450,575.118,0,0.484335
59657.1,102.69,7750,11450,7750,11450,574.693,0,0.727785
59668.9,84.7041,7750,11450,7750,11450,574.178,1,0.02293
59681.4,79.6064,7750,11450,7750,11450,573.63,0,0.336975
59698.2,59.6484,7750,11450,7750,11450,572.902,0,0.756097
59714.1,62.9438,7750,11450,7750,11450,572.213,1,0.153278
59731.3,58.0073,7750,11450,7750,11450,571.468,0,0.584257
59747.7,60.9321,7750,11450,7750,11450,570.76,0,0.99455
59764.2,60.7563,7750,11450,7750,11450,570.052,1,0.40603
59780.6,60.9659,7750,11450,7750,11450,569.348,0,0.816095
59798.7,55.1943,7750,11450,7750,11450,568.572,1,0.26904
59809.5,92.4907,7750,11450,7750,11450,568.111,0,0.539338
59819.8,97.5248,7750,11450,7750,11450,567.673,0,0.795682
59829.9,98.7381,7750,11450,7750,11450,567.242,1,0.0488775
59840.7,92.8867,7750,11450,7750,11450,566.784,0,0.318022
59849.7,111.104,7750,11450,7750,11450,566.402,0,0.543037
59859.1,105.764,7750,11450,7750,11450,566.002,0,0.779413
59869.1,100.051,7750,11450,7750,11450,565.578,1,0.029285
59879.2,99.4372,7750,11450,7750,11450,565.153,0,0.2807
59890.6,87.4378,7750,11450,7750,11450,564.671,0,0.566617
59901.3,93.2949,7750,11450,7750,11450,564.219,0,0.834585
59910.7,106.535,7750,11450,7750,11450,563.824,1,0.06925
59921.2,95.3634,7750,11450,7750,11450,563.384,0,0.331405
59930.7,104.739,7750,11450,7750,11450,562.984,0,0.570092
59940.7,100.85,7750,11450,7750,11450,562.568,0,0.817985
59950.7,99.3769,7750,11450,7750,11450,562.147,1,0.0695525
59962.1,87.6547,7750,11450,7750,11450,561.671,0,0.354762
59972,100.936,7750,11450,7750,11450,561.258,0,0.602445
59981.4,106.688,7750,11450,7750,11450,560.868,0,0.836773
59991.2,102.349,7750,11450,7750,11450,560.462,1,0.081035
60002.5,88.5936,7750,11450,7750,11450,559.993,0,0.363223
60011.8,107.011,7750,11450,7750,11450,559.606,0,0.596843
60021.2,106.947,7750,11450,7750,11450,559.219,0,0.830603
60030.7,105.317,7750,11450,7750,11450,558.827,1,0.06798
60043.6,77.4533,7750,11450,7750,11450,558.294,0,0.390755
60054.2,94.0911,7750,11450,7750,11450,557.857,0,0.656455
60063.5,107.607,7750,11450,7750,11450,557.474,0,0.888783
60073.5,100.314,7750,11450,7750,11450,557.065,1,0.138
60083,104.402,7750,11450,7750,11450,556.672,0,0.37746
60093,100.366,7750,11450,7750,11450,556.264,0,0.626548
60103.2,98.2656,7750,11450,7750,11450,555.848,0,0.88096
60113,102,7750,11450,7750,11450,555.448,1,0.126058
60124.2,89.312,7750,11450,7750,11450,554.992,0,0.405975
60134.4,97.6877,7750,11450,7750,11450,554.575,0,0.661892
60144.9,95.1203,7750,11450,7750,11450,554.148,0,0.924717
60155.2,97.5657,7750,11450,7750,11450,553.732,1,0.180955
60165.1,101.001,7750,11450,7750,11450,553.331,0,0.428477
60175.3,98.0527,7750,11450,7750,11450,552.918,0,0.683442
60185,103.085,7750,11450,7750,11450,552.526,0,0.92596
60194.1,109.766,7750,11450,7750,11450,552.159,1,0.153718
60204.5,95.9352,7750,11450,7750,11450,551.739,0,0.41431
60214,105.779,7750,11450,7750,11450,551.359,0,0.650653
60224,99.6244,7750,11450,7750,11450,550.955,0,0.901595
60232.6,116.437,7750,11450,7750,11450,550.611,1,0.116302
60243,96.177,7750,11450,7750,11450,550.194,0,0.37624
60252.2,108.412,7750,11450,7750,11450,549.826,0,0.606843
60263,93.1541,7750,11450,7750,11450,549.397,0,0.875215
60273.3,96.6725,7750,11450,7750,11450,548.984,1,0.13382
60283.1,102.36,7750,11450,7750,11450,548.595,0,0.378055
60292.6,105.265,7750,11450,7750,11450,548.217,0,0.61555
60301.7,109.444,7750,11450,7750,11450,547.854,0,0.843978
60310.7,111.253,7750,11450,7750,11450,547.498,1,0.06869
60321.6,91.9718,7750,11450,7750,11450,547.067,0,0.340513
60330.5,112.194,7750,11450,7750,11450,546.715,0,0.56334
60339.8,107.697,7750,11450,7750,11450,546.348,0,0.795473
60349.8,99.5481,7750,11450,7750,11450,545.952,1,0.0466075
60360.8,91.2142,7750,11450,7750,11450,545.52,0,0.320688
60370.3,104.583,7750,11450,7750,11450,545.144,0,0.559732
60379.5,108.796,7750,11450,7750,11450,544.783,0,0.78952
60388.6,110.234,7750,11450,7750,11450,544.427,1,0.01631
60399.4,92.6235,7750,11450,7750,11450,544.005,0,0.28622
60408.3,112.885,7750,11450,7750,11450,543.658,0,0.507685
60417.4,109.075,7750,11450,7750,11450,543.3,0,0.736885
60426.8,107.086,7750,11450,7750,11450,542.936,0,0.970343
60436.2,105.847,7750,11450,7750,11450,542.568,1,0.206532
60448.7,80.2246,7750,11450,7750,11450,542.083,0,0.518157
60459.2,95.1547,7750,11450,7750,11450,541.675,0,0.780887
60469.1,101.107,7750,11450,7750,11450,541.292,1,0.02815
60479.5,95.4854,7750,11450,7750,11450,540.886,0,0.28997
60488.7,108.974,7750,11450,7750,11450,540.531,0,0.519382
60498,107.67,7750,11450,7750,11450,540.173,0,0.751572
60507.6,103.963,7750,11450,7750,11450,539.802,0,0.992042
60516.7,109.871,7750,11450,7750,11450,539.451,1,0.219582
60526.9,98.4863,7750,11450,7750,11450,539.061,0,0.473425
60537,98.401,7750,11450,7750,11450,538.671,0,0.727488
60546.5,105.301,7750,11450,7750,11450,538.307,0,0.964903
60556.8,97.6095,7750,11450,7750,11450,537.914,1,0.221025
60566.5,102.979,7750,11450,7750,11450,537.543,0,0.463793
60576.9,96.4004,7750,11450,7750,11450,537.147,0,0.723127
60592.6,63.6456,7750,11450,7750,11450,536.548,1,0.115928
60606.3,73.1016,7750,11450,7750,11450,536.028,0,0.457918
60616.2,100.331,7750,11450,7750,11450,535.65,0,0.707093
60626.3,99.4896,7750,11450,7750,11450,535.269,0,0.958375
60635.6,107.819,7750,11450,7750,11450,534.917,1,0.190245
60645.6,99.7496,7750,11450,7750,11450,534.538,0,0.440872
60655.8,98.0729,7750,11450,7750,11450,534.153,0,0.695785
60664.9,109.62,7750,11450,7750,11450,533.809,0,0.923845
60675.3,96.3651,7750,11450,7750,11450,533.419,1,0.183275
60686.7,87.5856,7750,11450,7750,11450,532.99,0,0.46871
60697,97.0017,7750,11450,7750,11450,532.603,0,0.726438
60706.4,105.918,7750,11450,7750,11450,532.249,0,0.96247
60715.3,112.472,7750,11450,7750,11450,531.916,1,0.184748
60725.1,102.489,7750,11450,7750,11450,531.551,0,0.428675
60734.6,104.934,7750,11450,7750,11450,531.195,0,0.66692
60744.2,104.91,7750,11450,7750,11450,530.84,0,0.90522
60753,113.275,7750,11450,7750,11450,530.511,1,0.125923
60764.8,84.7558,7750,11450,7750,11450,530.072,0,0.420888
60776,89.2889,7750,11450,7750,11450,529.657,0,0.700877
60785.9,100.599,7750,11450,7750,11450,529.288,0,0.94939
60798.1,82.4117,7750,11450,7750,11450,528.839,1,0.252745
60810.2,82.6651,7750,11450,7750,11450,528.392,0,0.55517
60820,101.879,7750,11450,7750,11450,528.03,0,0.80056
60830.5,94.585,7750,11450,7750,11450,527.64,1,0.0648725
60842.5,83.3236,7750,11450,7750,11450,527.199,0,0.364908
60855.2,78.9054,7750,11450,7750,11450,526.734,0,0.681742
60864.3,110.584,7750,11450,7750,11450,526.402,0,0.907815
60875.5,88.8857,7750,11450,7750,11450,525.99,1,0.189075
60885.7,98.0988,7750,11450,7750,11450,525.617,0,0.44392
60894.8,109.776,7750,11450,7750,11450,525.285,0,0.671658
60905.7,92.1778,7750,11450,7750,11450,524.889,0,0.942873
