t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms
78216.5,113.189,8150,3350,8150,3350,345.101,1,0.063525,8.8348
78226.6,99.367,8150,3350,8150,3350,345.032,0,0.315118,10.0637
78235.6,111.199,8150,3350,8150,3350,344.971,0,0.53994,8.9929
78244.5,112.008,8150,3350,8150,3350,344.91,0,0.763138,8.9279
78253,117.987,8150,3350,8150,3350,344.852,0,0.975025,8.4755
78261.7,115.326,8150,3350,8150,3350,344.793,1,0.191803,8.6711
78272.1,96.2464,8150,3350,8150,3350,344.722,0,0.451553,10.39
78281.2,109.058,8150,3350,8150,3350,344.66,0,0.680788,9.1694
78290,113.532,8150,3350,8150,3350,344.6,0,0.90099,8.8081
78298.8,113.868,8150,3350,8150,3350,344.54,1,0.120542,8.7821
78309,98.3033,8150,3350,8150,3350,344.471,0,0.374857,10.1726
78318.2,108.637,8150,3350,8150,3350,344.408,0,0.604982,9.205
78327.5,107.05,8150,3350,8150,3350,344.345,0,0.838517,9.3414
78336.8,107.892,8150,3350,8150,3350,344.282,1,0.07023,9.2685
78346.9,99.3108,8150,3350,8150,3350,344.213,0,0.321965,10.0694
78356.5,103.669,8150,3350,8150,3350,344.148,0,0.563118,9.6461
78365.5,112,8150,3350,8150,3350,344.087,0,0.786332,8.9286
78374.2,114.205,8150,3350,8150,3350,344.028,1,0.0052375,8.7562
78384.2,99.8502,8150,3350,8150,3350,343.96,0,0.255612,10.015
78392.7,118.194,8150,3350,8150,3350,343.903,0,0.46713,8.4607
78402.8,98.8934,8150,3350,8150,3350,343.834,0,0.719927,10.1119
78411.3,117.004,8150,3350,8150,3350,343.776,0,0.933595,8.5467
78421.2,101.227,8150,3350,8150,3350,343.709,1,0.180565,9.8788
78432.2,91.4511,8150,3350,8150,3350,343.635,0,0.453935,10.9348
78441.4,108.635,8150,3350,8150,3350,343.573,0,0.684062,9.2051
78450.8,106.124,8150,3350,8150,3350,343.509,0,0.919635,9.4229
78459.8,111.462,8150,3350,8150,3350,343.449,1,0.143927,8.9717
78470.7,91.8105,8150,3350,8150,3350,343.375,0,0.416227,10.892
78479.7,111.003,8150,3350,8150,3350,343.314,0,0.641447,9.0088
78488.3,115.566,8150,3350,8150,3350,343.256,0,0.857775,8.6531
78499.3,90.6799,8150,3350,8150,3350,343.181,1,0.13347,11.0278
78509.6,97.6725,8150,3350,8150,3350,343.112,0,0.389428,10.2383
78519.1,105.355,8150,3350,8150,3350,343.048,0,0.62672,9.4917
78528.6,105.043,8150,3350,8150,3350,342.984,0,0.864717,9.5199
78537.8,108.549,8150,3350,8150,3350,342.922,1,0.0950275,9.2124
78548.9,90.3081,8150,3350,8150,3350,342.847,0,0.371857,11.0732
78558,109.952,8150,3350,8150,3350,342.786,0,0.59923,9.0949
78567,111.352,8150,3350,8150,3350,342.726,0,0.823743,8.9805
78579,82.9662,8150,3350,8150,3350,342.645,1,0.12507,12.0531
78589.1,98.6184,8150,3350,8150,3350,342.576,0,0.378572,10.1401
78597.9,114.107,8150,3350,8150,3350,342.517,0,0.597665,8.7637
78606.9,111.643,8150,3350,8150,3350,342.457,0,0.821593,8.9571
78616,109.841,8150,3350,8150,3350,342.396,1,0.049195,9.1041
78626.4,96.0541,8150,3350,8150,3350,342.326,0,0.309465,10.4108
78638,85.7898,8150,3350,8150,3350,342.248,0,0.600875,11.6564
78647.8,102.972,8150,3350,8150,3350,342.183,0,0.84366,9.7114
78656.7,112.011,8150,3350,8150,3350,342.123,1,0.0668525,8.9277
78666.8,98.9139,8150,3350,8150,3350,342.055,0,0.319598,10.1098
78675.3,117.281,8150,3350,8150,3350,341.998,0,0.53276,8.5265
78685,103.316,8150,3350,8150,3350,341.933,0,0.774735,9.679
78693.4,118.806,8150,3350,8150,3350,341.877,0,0.985162,8.4171
78702.3,112.848,8150,3350,8150,3350,341.817,1,0.2067,8.8615
78713.9,86.2932,8150,3350,8150,3350,341.74,0,0.49641,11.5884
78722.8,111.523,8150,3350,8150,3350,341.68,0,0.72058,8.9668
78735.7,77.6977,8150,3350,8150,3350,341.594,1,0.04234,12.8704
78746,97.1704,8150,3350,8150,3350,341.525,0,0.29962,10.2912
78755,111.35,8150,3350,8150,3350,341.465,0,0.524137,8.9807
78765.4,95.5557,8150,3350,8150,3350,341.395,0,0.785765,10.4651
78775.7,97.3975,8150,3350,8150,3350,341.326,1,0.042445,10.2672
78789.1,74.6458,8150,3350,8150,3350,341.237,0,0.37736,13.3966
78797.9,113.998,8150,3350,8150,3350,341.178,0,0.596663,8.7721
78806.5,115.898,8150,3350,8150,3350,341.121,0,0.81237,8.6283
78814.8,120.035,8150,3350,8150,3350,341.065,1,0.0206425,8.3309
78826.5,85.986,8150,3350,8150,3350,340.988,0,0.311388,11.6298
78835.6,109.895,8150,3350,8150,3350,340.927,0,0.538877,9.0996
78845.3,102.191,8150,3350,8150,3350,340.862,0,0.783517,9.7856
78855.9,94.5483,8150,3350,8150,3350,340.792,1,0.0479325,10.5766
78867.1,89.312,8150,3350,8150,3350,340.717,0,0.32785,11.1967
78876.4,107.861,8150,3350,8150,3350,340.655,0,0.55963,9.2712
78892,64.1276,8150,3350,8150,3350,340.552,0,0.949477,15.5939
78902.2,97.4156,8150,3350,8150,3350,340.484,1,0.20611,10.2653
78914.4,82.0466,8150,3350,8150,3350,340.403,0,0.510815,12.1882
78928.1,73.0727,8150,3350,8150,3350,340.312,0,0.85294,13.685
78940.8,78.9085,8150,3350,8150,3350,340.228,1,0.169763,12.6729
78951.9,89.9596,8150,3350,8150,3350,340.154,0,0.447665,11.1161
78973,47.4953,8150,3350,8150,3350,340.014,0,0.974033,21.0547
78983.1,98.3081,8150,3350,8150,3350,339.947,1,0.228335,10.1721
78994.1,91.5684,8150,3350,8150,3350,339.875,0,0.501355,10.9208
79004.5,95.318,8150,3350,8150,3350,339.805,0,0.763635,10.4912
79014.8,97.3312,8150,3350,8150,3350,339.737,1,0.02049,10.2742
79026.3,87.4493,8150,3350,8150,3350,339.662,0,0.30637,11.4352
79035.8,104.483,8150,3350,8150,3350,339.598,0,0.545642,9.5709
79047.5,85.4628,8150,3350,8150,3350,339.521,0,0.838167,11.701
79060.7,76.1313,8150,3350,8150,3350,339.434,1,0.166548,13.1352
79072.8,82.6323,8150,3350,8150,3350,339.354,0,0.469092,12.1018
79081.9,109.591,8150,3350,8150,3350,339.294,0,0.697213,9.1248
79093.2,88.5763,8150,3350,8150,3350,339.22,0,0.979455,11.2897
79103.3,99.0835,8150,3350,8150,3350,339.153,1,0.231768,10.0925
79113.1,101.537,8150,3350,8150,3350,339.088,0,0.477982,9.8486
79126.3,76.1684,8150,3350,8150,3350,339.002,0,0.806202,13.1288
79137.4,89.6306,8150,3350,8150,3350,338.928,1,0.085125,11.1569
79149,86.5861,8150,3350,8150,3350,338.852,0,0.373855,11.5492
79160.9,84.0033,8150,3350,8150,3350,338.774,0,0.671462,11.9043
79171.4,95.2708,8150,3350,8150,3350,338.705,0,0.933873,10.4964
79181.6,97.228,8150,3350,8150,3350,338.637,1,0.191,10.2851
79192.5,92.477,8150,3350,8150,3350,338.566,0,0.461338,10.8135
79201.7,108.365,8150,3350,8150,3350,338.506,0,0.69204,9.2281
79210.5,113.461,8150,3350,8150,3350,338.448,0,0.91238,8.8136
79219.2,115.395,8150,3350,8150,3350,338.391,1,0.129028,8.6659
79231.4,81.5474,8150,3350,8150,3350,338.311,0,0.435598,12.2628
79242.6,89.1568,8150,3350,8150,3350,338.237,0,0.716003,11.2162
79254.9,81.6373,8150,3350,8150,3350,338.157,1,0.022235,12.2493
79267.1,82.2091,8150,3350,8150,3350,338.077,0,0.326337,12.1641
79280.5,74.3688,8150,3350,8150,3350,337.989,0,0.6625,13.4465
79291.5,90.9794,8150,3350,8150,3350,337.917,0,0.937288,10.9915
79303.8,80.9986,8150,3350,8150,3350,337.836,1,0.245935,12.3459
79315.8,83.5401,8150,3350,8150,3350,337.758,0,0.545192,11.9703
79329.4,73.3816,8150,3350,8150,3350,337.669,0,0.885877,13.6274
79342.2,78.0799,8150,3350,8150,3350,337.585,1,0.206062,12.8074
79354,84.8378,8150,3350,8150,3350,337.508,0,0.500742,11.7872
79364.6,94.2756,8150,3350,8150,3350,337.439,0,0.765922,10.6072
79374.6,100.472,8150,3350,8150,3350,337.374,1,0.0147475,9.953
79386.4,84.5552,8150,3350,8150,3350,337.297,0,0.310412,11.8266
79397.8,88.2535,8150,3350,8150,3350,337.223,0,0.593687,11.331
79407.3,104.81,8150,3350,8150,3350,337.161,0,0.832215,9.5411
79421,73.0369,8150,3350,8150,3350,337.072,1,0.174507,13.6917
79432.9,83.823,8150,3350,8150,3350,336.994,0,0.472755,11.9299
79443.6,93.2357,8150,3350,8150,3350,336.924,0,0.740893,10.7255
79457,74.8033,8150,3350,8150,3350,336.838,1,0.0751025,13.3684
79478.5,46.6129,8150,3350,8150,3350,336.698,0,0.611435,21.4533
79489.6,90.1169,8150,3350,8150,3350,336.626,0,0.888852,11.0967
79499.2,103.834,8150,3350,8150,3350,336.563,1,0.129623,9.6308
79511.4,82.12,8150,3350,8150,3350,336.484,0,0.434055,12.1773
79521.1,102.52,8150,3350,8150,3350,336.421,0,0.67791,9.7542
79529.9,114.247,8150,3350,8150,3350,336.364,0,0.896735,8.753
79545.6,63.6238,8150,3350,8150,3350,336.263,1,0.28967,15.7174
79561,64.8046,8150,3350,8150,3350,336.163,0,0.675445,15.431
79577.5,60.8258,8150,3350,8150,3350,336.056,1,0.086455,16.4404
79589.9,80.5997,8150,3350,8150,3350,335.976,0,0.39663,12.407
79600.3,95.9177,8150,3350,8150,3350,335.908,0,0.65727,10.4256
79609.7,106.274,8150,3350,8150,3350,335.848,0,0.89251,9.4096
79620.8,90.4184,8150,3350,8150,3350,335.776,1,0.169003,11.0597
79633,81.7628,8150,3350,8150,3350,335.697,0,0.474765,12.2305
79642.6,103.964,8150,3350,8150,3350,335.635,0,0.715232,9.6187
79654.8,81.7261,8150,3350,8150,3350,335.556,1,0.0211325,12.236
79667.5,79.0939,8150,3350,8150,3350,335.475,0,0.337213,12.6432
79676.8,107.618,8150,3350,8150,3350,335.415,0,0.569515,9.2921
79686.1,107.195,8150,3350,8150,3350,335.354,0,0.802735,9.3288
79695.8,103.145,8150,3350,8150,3350,335.292,1,0.0451125,9.6951
79706.4,94.6513,8150,3350,8150,3350,335.224,0,0.30924,10.5651
79715.8,106.286,8150,3350,8150,3350,335.163,0,0.544455,9.4086
79726,97.6582,8150,3350,8150,3350,335.097,0,0.80045,10.2398
79735.3,107.433,8150,3350,8150,3350,335.038,1,0.0331525,9.3081
79746,93.576,8150,3350,8150,3350,334.969,0,0.300315,10.6865
79756.5,95.0128,8150,3350,8150,3350,334.901,0,0.563438,10.5249
79766.4,101.299,8150,3350,8150,3350,334.838,0,0.810233,9.8718
79775.4,111.049,8150,3350,8150,3350,334.78,1,0.0353575,9.005
79785.6,97.8148,8150,3350,8150,3350,334.714,0,0.290942,10.2234
79795.3,103.771,8150,3350,8150,3350,334.652,0,0.531857,9.6366
79806.3,90.5272,8150,3350,8150,3350,334.582,0,0.808017,11.0464
79815.9,104.978,8150,3350,8150,3350,334.52,1,0.0461625,9.5258
79829.2,74.6737,8150,3350,8150,3350,334.435,0,0.380953,13.3916
79839.2,100.054,8150,3350,8150,3350,334.371,0,0.630817,9.9946
79849.2,99.938,8150,3350,8150,3350,334.306,0,0.880973,10.0062
79858.3,110.114,8150,3350,8150,3350,334.248,1,0.10801,9.0815
79872.1,72.5053,8150,3350,8150,3350,334.16,0,0.452812,13.7921
79884.6,80.4195,8150,3350,8150,3350,334.08,0,0.763682,12.4348
79893.9,107.14,8150,3350,8150,3350,334.021,0,0.997023,9.3336
79903,109.245,8150,3350,8150,3350,333.962,1,0.225865,9.1537
79915.8,78.2124,8150,3350,8150,3350,333.881,0,0.545507,12.7857
79926.9,90.3759,8150,3350,8150,3350,333.81,0,0.82213,11.0649
79936.3,106.711,8150,3350,8150,3350,333.75,1,0.0564075,9.3711
79947.5,88.6493,8150,3350,8150,3350,333.678,0,0.338418,11.2804
79959.7,82.1585,8150,3350,8150,3350,333.6,0,0.642708,12.1716
79973.4,72.9044,8150,3350,8150,3350,333.513,0,0.985623,13.7166
79986.1,78.7253,8150,3350,8150,3350,333.432,1,0.303183,12.7024
79998.2,82.765,8150,3350,8150,3350,333.355,0,0.605242,12.0824
80008.1,101.573,8150,3350,8150,3350,333.292,0,0.85137,9.8451
80019.2,90.0147,8150,3350,8150,3350,333.222,1,0.129102,11.1093
80034.5,65.4091,8150,3350,8150,3350,333.124,0,0.511312,15.2884
80050.4,62.794,8150,3350,8150,3350,333.023,0,0.90944,15.9251
80067.5,58.4717,8150,3350,8150,3350,332.915,1,0.336998,17.1023
80084.1,60.0666,8150,3350,8150,3350,332.809,0,0.753202,16.6482
80099,67.4423,8150,3350,8150,3350,332.715,1,0.12389,14.8275
80111,82.7144,8150,3350,8150,3350,332.638,0,0.426135,12.0898
80122.8,85.3352,8150,3350,8150,3350,332.564,0,0.719097,11.7185
80137.2,69.3544,8150,3350,8150,3350,332.472,1,0.079565,14.4187
80152.1,67.0408,8150,3350,8150,3350,332.378,0,0.452473,14.9163
80161.6,105.627,8150,3350,8150,3350,332.318,0,0.689155,9.4673
80171,105.646,8150,3350,8150,3350,332.258,0,0.925795,9.4656
80180.8,101.917,8150,3350,8150,3350,332.196,1,0.171092,9.8119
80195.8,66.9147,8150,3350,8150,3350,332.102,0,0.544702,14.9444
80206.7,91.7835,8150,3350,8150,3350,332.033,0,0.817083,10.8952
80218.7,83.4307,8150,3350,8150,3350,331.957,1,0.116733,11.986
80231.3,79.0002,8150,3350,8150,3350,331.877,0,0.433188,12.6582
80242.9,86.2084,8150,3350,8150,3350,331.804,0,0.723182,11.5998
80253.3,96.5978,8150,3350,8150,3350,331.739,0,0.981987,10.3522
80264.4,89.9904,8150,3350,8150,3350,331.669,1,0.259795,11.1123
80275.7,88.3947,8150,3350,8150,3350,331.597,0,0.542617,11.3129
80285.3,104.657,8150,3350,8150,3350,331.537,0,0.781492,9.555
80294.6,106.921,8150,3350,8150,3350,331.478,1,0.01531,9.3527
80305.9,88.7406,8150,3350,8150,3350,331.407,0,0.29703,11.2688
80315.2,107.658,8150,3350,8150,3350,331.349,0,0.529248,9.2887
80324.5,106.72,8150,3350,8150,3350,331.29,0,0.763505,9.3703
80334.6,99.3809,8150,3350,8150,3350,331.227,1,0.0150625,10.0623
80345.8,89.5183,8150,3350,8150,3350,331.156,0,0.294335,11.1709
80355.9,98.6475,8150,3350,8150,3350,331.093,0,0.547763,10.1371
80365.8,101.589,8150,3350,8150,3350,331.031,0,0.793853,9.8436
80375.3,104.69,8150,3350,8150,3350,330.971,1,0.0326525,9.552
80386.5,89.3719,8150,3350,8150,3350,330.901,0,0.312382,11.1892
80396.8,97.0365,8150,3350,8150,3350,330.836,0,0.570018,10.3054
80407.2,96.6165,8150,3350,8150,3350,330.771,0,0.828772,10.3502
80417.2,99.931,8150,3350,8150,3350,330.708,1,0.078945,10.0069
80431.5,69.7588,8150,3350,8150,3350,330.619,0,0.437322,14.3351
80442.3,92.3497,8150,3350,8150,3350,330.551,0,0.708032,10.8284
80452.6,97.724,8150,3350,8150,3350,330.487,0,0.963855,10.2329
80462.9,96.4329,8150,3350,8150,3350,330.422,1,0.223102,10.3699
80475.2,81.6167,8150,3350,8150,3350,330.345,0,0.529413,12.2524
80492.7,56.9418,8150,3350,8150,3350,330.235,0,0.968458,17.5618
80503.5,93.241,8150,3350,8150,3350,330.168,1,0.23658,10.7249
80515.5,83.4223,8150,3350,8150,3350,330.094,0,0.53626,11.9872
80525.4,100.149,8150,3350,8150,3350,330.031,0,0.785887,9.9851
80536.7,89.0012,8150,3350,8150,3350,329.961,1,0.0667825,11.2358
80555.3,53.6607,8150,3350,8150,3350,329.845,0,0.532673,18.6356
80573.7,54.287,8150,3350,8150,3350,329.73,0,0.993187,18.4206
80584.6,91.9726,8150,3350,8150,3350,329.662,1,0.265007,10.8728
80598.2,73.8029,8150,3350,8150,3350,329.578,0,0.603747,13.5496
80608.8,93.9691,8150,3350,8150,3350,329.512,0,0.869793,10.6418
80619.6,92.8928,8150,3350,8150,3350,329.445,1,0.13892,10.7651
80634.2,68.4453,8150,3350,8150,3350,329.354,0,0.504175,14.6102
80646.7,79.7868,8150,3350,8150,3350,329.276,0,0.81751,12.5334
80660.1,74.9069,8150,3350,8150,3350,329.193,1,0.151258,13.3499
80671.5,87.1095,8150,3350,8150,3350,329.122,0,0.438253,11.4798
80684.4,77.6307,8150,3350,8150,3350,329.042,0,0.76029,12.8815
80695.2,92.3174,8150,3350,8150,3350,328.975,1,0.031095,10.8322
80708.8,73.8602,8150,3350,8150,3350,328.891,0,0.369572,13.5391
80719.9,89.7271,8150,3350,8150,3350,328.822,0,0.648195,11.1449
80733.2,75.1394,8150,3350,8150,3350,328.739,0,0.98091,13.3086
80743.5,97.3681,8150,3350,8150,3350,328.676,1,0.237668,10.2703
80755,86.878,8150,3350,8150,3350,328.604,0,0.525428,11.5104
80765.2,98.1075,8150,3350,8150,3350,328.541,0,0.78025,10.1929
80775.9,93.3419,8150,3350,8150,3350,328.475,1,0.0480825,10.7133
80788.6,78.9833,8150,3350,8150,3350,328.397,0,0.364605,12.6609
80799.2,94.5421,8150,3350,8150,3350,328.331,0,0.629037,10.5773
80809.2,99.9141,8150,3350,8150,3350,328.27,0,0.879252,10.0086
80821.9,78.5601,8150,3350,8150,3350,328.191,1,0.19748,12.7291
80833.1,89.6234,8150,3350,8150,3350,328.122,0,0.476425,11.1578
80842.6,104.286,8150,3350,8150,3350,328.063,0,0.71615,9.589
80851.9,108.44,8150,3350,8150,3350,328.006,0,0.946693,9.2217
80862.8,91.3259,8150,3350,8150,3350,327.939,1,0.220437,10.9498
80880.6,56.3066,8150,3350,8150,3350,327.829,0,0.664435,17.7599
80892.1,86.8025,8150,3350,8150,3350,327.758,0,0.952445,11.5204
80901.2,110.08,8150,3350,8150,3350,327.702,1,0.179552,9.0843
80912.7,86.8598,8150,3350,8150,3350,327.632,0,0.467373,11.5128
80929.1,61.0054,8150,3350,8150,3350,327.531,0,0.877173,16.392
80942.1,76.693,8150,3350,8150,3350,327.451,1,0.203148,13.039
80954.6,80.082,8150,3350,8150,3350,327.374,0,0.515328,12.4872
80965.4,92.3651,8150,3350,8150,3350,327.307,0,0.785993,10.8266
80984.5,52.5271,8150,3350,8150,3350,327.191,1,0.261937,19.0378
80996.3,84.8126,8150,3350,8150,3350,327.118,0,0.556705,11.7907
81007.5,88.9126,8150,3350,8150,3350,327.049,0,0.83788,11.247
81017.9,96.5111,8150,3350,8150,3350,326.986,1,0.0969175,10.3615
81028.5,93.7567,8150,3350,8150,3350,326.921,0,0.363565,10.6659
81039.4,92.2756,8150,3350,8150,3350,326.854,0,0.634493,10.8371
81051.1,85.3315,8150,3350,8150,3350,326.782,0,0.927468,11.719
81061.2,99.0697,8150,3350,8150,3350,326.721,1,0.179815,10.0939
81073.9,78.7464,8150,3350,8150,3350,326.643,0,0.49729,12.699
81086.7,78.1989,8150,3350,8150,3350,326.565,0,0.816988,12.7879
81098.6,84.0484,8150,3350,8150,3350,326.492,1,0.114435,11.8979
81113.2,68.4781,8150,3350,8150,3350,326.403,0,0.479515,14.6032
81125.6,80.2813,8150,3350,8150,3350,326.327,0,0.79092,12.4562
81136,96.2853,8150,3350,8150,3350,326.264,1,0.050565,10.3858
81147.9,83.8708,8150,3350,8150,3350,326.191,0,0.348642,11.9231
81158.1,98.4969,8150,3350,8150,3350,326.129,0,0.602458,10.1526
81169.7,86.4394,8150,3350,8150,3350,326.058,0,0.891677,11.5688
81180.9,88.9506,8150,3350,8150,3350,325.99,1,0.172733,11.2422
81195.9,66.7031,8150,3350,8150,3350,325.899,0,0.547527,14.9918
81207.3,87.7593,8150,3350,8150,3350,325.829,0,0.832398,11.3948
81217.4,99.2812,8150,3350,8150,3350,325.768,1,0.0842075,10.0724
81232.4,66.6276,8150,3350,8150,3350,325.677,0,0.459428,15.0088
81243.5,89.7481,8150,3350,8150,3350,325.609,0,0.737985,11.1423
81253.6,99.2182,8150,3350,8150,3350,325.548,0,0.989955,10.0788
81264.1,95.4654,8150,3350,8150,3350,325.484,1,0.25183,10.475
81276.1,82.8768,8150,3350,8150,3350,325.411,0,0.553482,12.0661
81286.9,92.6406,8150,3350,8150,3350,325.346,0,0.823343,10.7944
81297.1,98.1499,8150,3350,8150,3350,325.284,1,0.078055,10.1885
81310.7,73.7218,8150,3350,8150,3350,325.202,0,0.417168,13.5645
81321.2,95.1258,8150,3350,8150,3350,325.138,0,0.679977,10.5124
81332.6,87.5289,8150,3350,8150,3350,325.069,0,0.965598,11.4248
81344.7,82.7513,8150,3350,8150,3350,324.996,1,0.267707,12.0844
81356.5,85.1404,8150,3350,8150,3350,324.924,0,0.56134,11.7453
81367.1,94.1655,8150,3350,8150,3350,324.86,0,0.82683,10.6196
81377.2,99.1611,8150,3350,8150,3350,324.799,1,0.078945,10.0846
81388.3,89.6523,8150,3350,8150,3350,324.732,0,0.3578,11.1542
81400.8,79.8633,8150,3350,8150,3350,324.656,0,0.670835,12.5214
81412,89.5817,8150,3350,8150,3350,324.589,0,0.94991,11.163
81423.7,85.4547,8150,3350,8150,3350,324.518,1,0.242463,11.7021
81437.8,70.7669,8150,3350,8150,3350,324.433,0,0.595735,14.1309
81450.9,76.6131,8150,3350,8150,3350,324.354,0,0.92205,13.0526
81463.7,77.7466,8150,3350,8150,3350,324.277,1,0.243608,12.8623
81478.3,68.4861,8150,3350,8150,3350,324.189,0,0.608645,14.6015
81492.2,72.4297,8150,3350,8150,3350,324.106,0,0.953807,13.8065
81506.8,68.4538,8150,3350,8150,3350,324.018,1,0.319017,14.6084
81521.5,67.9496,8150,3350,8150,3350,323.929,0,0.686938,14.7168
81532.3,92.2143,8150,3350,8150,3350,323.864,0,0.958045,10.8443
81542.6,97.4222,8150,3350,8150,3350,323.802,1,0.21466,10.2646
81554.2,85.8981,8150,3350,8150,3350,323.732,0,0.505702,11.6417
81565.5,88.7902,8150,3350,8150,3350,323.665,0,0.787265,11.2625
81578.2,78.7972,8150,3350,8150,3350,323.589,1,0.104535,12.6908
81593.8,64.2203,8150,3350,8150,3350,323.495,0,0.49382,15.5714
81606.2,80.5036,8150,3350,8150,3350,323.421,0,0.804365,12.4218
81617.7,86.6769,8150,3350,8150,3350,323.351,1,0.0927925,11.5371
81629.8,82.87,8150,3350,8150,3350,323.279,0,0.39447,12.0671
81641.3,86.5771,8150,3350,8150,3350,323.21,0,0.68323,11.5504
81652.2,91.7852,8150,3350,8150,3350,323.145,0,0.955605,10.895
81664.7,80.0423,8150,3350,8150,3350,323.07,1,0.26794,12.4934
81678,75.2836,8150,3350,8150,3350,322.991,0,0.600017,13.2831
81689.1,90.1364,8150,3350,8150,3350,322.924,0,0.877375,11.0943
81699.5,95.7286,8150,3350,8150,3350,322.862,1,0.13853,10.4462
81711.2,85.9387,8150,3350,8150,3350,322.792,0,0.429435,11.6362
81722,92.239,8150,3350,8150,3350,322.728,0,0.70047,10.8414
81733.3,88.3947,8150,3350,8150,3350,322.66,0,0.983293,11.3129
81743.7,96.5493,8150,3350,8150,3350,322.598,1,0.242227,10.3574
81755.2,87.0322,8150,3350,8150,3350,322.53,0,0.529477,11.49
81766.8,86.3036,8150,3350,8150,3350,322.461,0,0.819152,11.587
81777.3,94.7553,8150,3350,8150,3350,322.398,1,0.08299,10.5535
81790,78.8438,8150,3350,8150,3350,322.322,0,0.400072,12.6833
81800.1,98.7947,8150,3350,8150,3350,322.262,0,0.653122,10.122
81811,92.0378,8150,3350,8150,3350,322.198,0,0.92475,10.8651
81821,99.944,8150,3350,8150,3350,322.138,1,0.17489,10.0056
81832.5,86.9633,8150,3350,8150,3350,322.07,0,0.462368,11.4991
81844.3,84.5009,8150,3350,8150,3350,321.999,0,0.758223,11.8342
81857.5,76.1186,8150,3350,8150,3350,321.921,1,0.0866575,13.1374
81868.6,90.1656,8150,3350,8150,3350,321.855,0,0.363925,11.0907
81880.2,85.6751,8150,3350,8150,3350,321.786,0,0.655725,11.672
81891,92.8091,8150,3350,8150,3350,321.722,0,0.925095,10.7748
81900.9,101.569,8150,3350,8150,3350,321.664,1,0.171233,9.8455
81914.2,74.7116,8150,3350,8150,3350,321.585,0,0.505853,13.3848
81925.1,91.8282,8150,3350,8150,3350,321.52,0,0.7781,10.8899
81936.5,87.5818,8150,3350,8150,3350,321.452,1,0.0635475,11.4179
81947.2,93.8271,8150,3350,8150,3350,321.389,0,0.329995,10.6579
81961.7,69.0131,8150,3350,8150,3350,321.304,0,0.692245,14.49
81973.1,87.4271,8150,3350,8150,3350,321.236,0,0.978198,11.4381
81983.9,92.7368,8150,3350,8150,3350,321.172,1,0.247778,10.7832
81994.6,93.8377,8150,3350,8150,3350,321.109,0,0.514195,10.6567
82005.9,87.9972,8150,3350,8150,3350,321.042,0,0.798295,11.364
82016.5,94.9875,8150,3350,8150,3350,320.98,1,0.0614875,10.5277
82028.3,84.1687,8150,3350,8150,3350,320.91,0,0.35851,11.8809
82038.7,96.5437,8150,3350,8150,3350,320.849,0,0.61746,10.358
82051.7,76.9438,8150,3350,8150,3350,320.772,0,0.942373,12.9965
82068.4,60.0424,8150,3350,8150,3350,320.674,1,0.358745,16.6549
82090.8,44.5893,8150,3350,8150,3350,320.542,0,0.919418,22.4269
82102,88.8036,8150,3350,8150,3350,320.475,1,0.200937,11.2608
82113.7,86.0185,8150,3350,8150,3350,320.407,0,0.491572,11.6254
82124.1,95.9849,8150,3350,8150,3350,320.346,0,0.75203,10.4183
82134.2,99.112,8150,3350,8150,3350,320.286,1,0.00427,10.0896
82145.4,88.8802,8150,3350,8150,3350,320.22,0,0.285547,11.2511
82163.5,55.1949,8150,3350,8150,3350,320.114,0,0.738487,18.1176
82181.6,55.3364,8150,3350,8150,3350,320.008,1,0.19027,18.0713
82194.5,77.3658,8150,3350,8150,3350,319.932,0,0.51341,12.9256
82205.1,94.4635,8150,3350,8150,3350,319.87,0,0.778063,10.5861
82215.3,98.4727,8150,3350,8150,3350,319.81,1,0.03194,10.1551
82230.2,67.1849,8150,3350,8150,3350,319.723,0,0.404047,14.8843
82245.4,65.5136,8150,3350,8150,3350,319.634,0,0.785648,15.264
82256.4,91.2284,8150,3350,8150,3350,319.57,1,0.059685,10.9615
82274.2,56.254,8150,3350,8150,3350,319.466,0,0.504098,17.7765
82285.4,89.0028,8150,3350,8150,3350,319.4,0,0.784988,11.2356
82298.2,77.9995,8150,3350,8150,3350,319.325,1,0.105503,12.8206
82312.7,68.957,8150,3350,8150,3350,319.24,0,0.468047,14.5018
82323.1,96.2918,8150,3350,8150,3350,319.18,0,0.727675,10.3851
82351.7,34.9559,8150,3350,8150,3350,319.013,1,0.442863,28.6075
82381.8,33.2299,8150,3350,8150,3350,318.837,1,0.195197,30.0934
82402.9,47.3458,8150,3350,8150,3350,318.714,0,0.723228,21.1212
82417.7,67.8896,8150,3350,8150,3350,318.629,1,0.0914725,14.7298
82432.5,67.4773,8150,3350,8150,3350,318.542,0,0.461967,14.8198
82449.6,58.5617,8150,3350,8150,3350,318.443,0,0.888867,17.076
82462.1,79.7429,8150,3350,8150,3350,318.37,1,0.202375,12.5403
82476,71.8918,8150,3350,8150,3350,318.289,0,0.55012,13.9098
82486.7,93.4422,8150,3350,8150,3350,318.227,0,0.817665,10.7018
82497.4,93.6154,8150,3350,8150,3350,318.165,1,0.084715,10.682
82510.5,76.2451,8150,3350,8150,3350,318.089,0,0.412605,13.1156
82520.9,96.6445,8150,3350,8150,3350,318.029,0,0.671285,10.3472
