t_ms,fps,hero_x,hero_y,hero_render_x,hero_render_y,hero_units_per_sec,steps,interp_alpha,frame_ms,hero_anim,hero_anim_render,eff_step,eff_decay
53572.2,58.907,11950,11250,11950,11250,524.891,1,0.10328,16.9759,1.44,1.18892,0.424397,0.909644
53590.4,54.975,11950,11250,11950,11250,524.431,0,0.558033,18.1901,1.44,1.31625,0.454753,0.903504
53609.6,51.9951,11950,11250,11950,11250,523.944,1,0.0388475,19.2326,1.72,1.45088,0.480815,0.898264
53627.4,56.338,11950,11250,11950,11250,523.496,0,0.482598,17.75,1.72,1.57513,0.44375,0.905725
53644.7,57.4908,11950,11250,11950,11250,523.058,0,0.91745,17.3941,1.72,1.69689,0.434853,0.907525
53661.2,60.6274,11950,11250,11950,11250,522.643,1,0.329805,16.4942,2,1.81235,0.412355,0.912092
53680.5,51.9721,11950,11250,11950,11250,522.16,0,0.810833,19.2411,2,1.94704,0.481028,0.898222
53698.5,55.3652,11950,11250,11950,11250,521.708,1,0.26238,18.0619,2.28,2.07347,0.451548,0.90415
53722.1,42.5344,11950,11250,11950,11250,521.119,0,0.85014,23.5104,2.28,2.23804,0.58776,0.877082
53741.2,52.339,11950,11250,11950,11250,520.643,1,0.327795,19.1062,2.56,2.37179,0.477655,0.898898
53761.5,49.1473,11950,11250,11950,11250,520.136,0,0.83647,20.347,2.56,2.51421,0.508675,0.892697
53778.9,57.371,11950,11250,11950,11250,519.702,1,0.27223,17.4304,2.84,2.63623,0.43576,0.907341
53798.7,50.7151,11950,11250,11950,11250,519.213,0,0.76518,19.718,2.84,2.77425,0.49295,0.895835
53815.9,57.9361,11950,11250,11950,11250,518.785,1,0.19669,17.2604,3.12,2.89508,0.43151,0.908202
53833,58.6717,11950,11250,11950,11250,518.363,0,0.62279,17.044,3.12,3.01438,0.4261,0.909299
53849.2,61.5267,11950,11250,11950,11250,517.962,1,0.0291175,16.2531,3.4,3.12816,0.406327,0.91332
53866.4,58.0977,11950,11250,11950,11250,517.537,0,0.459428,17.2124,3.4,3.24864,0.43031,0.908445
53883.5,58.5251,11950,11250,11950,11250,517.116,0,0.886595,17.0867,3.4,3.36825,0.427168,0.909082
53899.8,61.5722,11950,11250,11950,11250,516.717,1,0.292623,16.2411,3.68,3.48194,0.406027,0.913381
53918.3,53.9686,11950,11250,11950,11250,516.262,0,0.755855,18.5293,3.68,3.61164,0.463232,0.901796
53946.4,35.6051,11950,11250,11950,11250,515.574,1,0.458003,28.0859,3.96,3.80824,0.702147,0.854978
53965.3,52.9437,11950,11250,11950,11250,515.113,0,0.930202,18.888,3.96,3.94046,0.4722,0.899993
53984,53.4436,11950,11250,11950,11250,514.657,1,0.397985,18.7113,4.24,4.07144,0.467782,0.900881
54005.5,46.4102,11950,11250,11950,11250,514.132,0,0.93666,21.547,4.24,4.22227,0.538675,0.886741
54028.4,43.6352,11950,11250,11950,11250,513.575,1,0.509592,22.9173,4.52,4.38269,0.572932,0.879989
54046.7,54.8528,11950,11250,11950,11250,513.133,0,0.965357,18.2306,4.52,4.5103,0.455765,0.9033
54067.7,47.4579,11950,11250,11950,11250,512.623,1,0.49214,21.0713,4.8,4.6578,0.526783,0.889098
54090.1,44.7778,11950,11250,11950,11250,512.084,1,0.0504525,22.3325,5.08,4.81413,0.558312,0.882864
54112.3,45.0394,11950,11250,11950,11250,511.549,0,0.605523,22.2028,5.08,4.96955,0.55507,0.883503
54139.5,36.6787,11950,11250,11950,11250,510.893,1,0.287118,27.2638,5.36,5.1604,0.681595,0.858908
54167.5,35.7379,11950,11250,11950,11250,510.222,0,0.986655,27.9815,5.36,5.35627,0.699538,0.855476
54187.9,49.1012,11950,11250,11950,11250,509.735,1,0.495807,20.3661,5.64,5.49883,0.509152,0.892602
54208.4,48.6855,11950,11250,11950,11250,509.244,1,0.0093075,20.54,5.92,5.64261,0.5135,0.891737
54228.2,50.6729,11950,11250,11950,11250,508.774,0,0.502667,19.7344,5.92,5.78075,0.49336,0.895753
54248.6,48.9428,11950,11250,11950,11250,508.288,1,0.0134675,20.432,0.200004,0.200004,0.5108,0.892274
54270.4,45.84,11950,11250,11950,11250,507.77,0,0.558842,21.815,0.200004,0.200004,0.545375,0.885417
54291.3,47.7507,11950,11250,11950,11250,507.273,1,0.082395,20.9421,0.480004,0.223075,0.523552,0.889739
54311.1,50.5666,11950,11250,11950,11250,506.805,0,0.576792,19.7759,0.480004,0.361506,0.494397,0.895546
54328.7,56.8024,11950,11250,11950,11250,506.39,1,0.016915,17.6049,0.760004,0.48474,0.440122,0.906458
54346.9,54.9626,11950,11250,11950,11250,505.961,0,0.47177,18.1942,0.760004,0.6121,0.454855,0.903483
54363.6,60.0601,11950,11250,11950,11250,505.569,0,0.88802,16.65,0.760004,0.72865,0.41625,0.9113
54381.1,57.1053,11950,11250,11950,11250,505.158,1,0.325808,17.5115,1.04,0.85123,0.437788,0.906931
54398.6,57.0701,11950,11250,11950,11250,504.746,0,0.763865,17.5223,1.04,0.973886,0.438058,0.906876
54415.2,60.0994,11950,11250,11950,11250,504.357,1,0.179843,16.6391,1.32,1.09036,0.415978,0.911355
54432.7,57.4373,11950,11250,11950,11250,503.95,0,0.6151,17.4103,1.32,1.21223,0.435257,0.907443
54454.3,46.1095,11950,11250,11950,11250,503.443,1,0.157287,21.6875,1.6,1.36404,0.542188,0.886047
54473.5,52.1872,11950,11250,11950,11250,502.997,0,0.636333,19.1618,1.6,1.49818,0.479045,0.898619
54492.4,52.9005,11950,11250,11950,11250,502.557,1,0.108917,18.9034,1.88,1.6305,0.472585,0.899916
54511.3,52.8033,11950,11250,11950,11250,502.118,0,0.582372,18.9382,1.88,1.76307,0.473455,0.899741
54528.5,58.3822,11950,11250,11950,11250,501.721,1,0.010585,17.1285,2.16,1.88297,0.428212,0.90887
54547.3,53.0746,11950,11250,11950,11250,501.285,0,0.48162,18.8414,2.16,2.01486,0.471035,0.900227
54565.1,56.237,11950,11250,11950,11250,500.874,0,0.926167,17.7819,2.16,2.13933,0.444548,0.905563
54581.4,61.2512,11950,11250,11950,11250,500.497,1,0.334323,16.3262,2.44,2.25361,0.408155,0.912947
54599,56.7856,11950,11250,11950,11250,500.092,0,0.774575,17.6101,2.44,2.37689,0.440253,0.906432
54615.8,59.6019,11950,11250,11950,11250,499.706,1,0.194025,16.778,2.72,2.49433,0.41945,0.910649
54633.9,55.4158,11950,11250,11950,11250,499.292,0,0.64516,18.0454,2.72,2.62065,0.451135,0.904233
54660.9,37.0203,11950,11250,11950,11250,498.673,1,0.320465,27.0122,3,2.80973,0.675305,0.860114
54678.8,55.7585,11950,11250,11950,11250,498.263,0,0.768827,17.9345,3,2.93528,0.448362,0.904793
54699.5,48.3501,11950,11250,11950,11250,497.791,1,0.28589,20.6825,3.28,3.08005,0.517062,0.891028
54717.8,54.6296,11950,11250,11950,11250,497.374,0,0.743518,18.3051,3.28,3.20819,0.457628,0.902924
54736.2,54.3396,11950,11250,11950,11250,496.955,1,0.203588,18.4028,3.56,3.33701,0.46007,0.902432
54757.1,47.8705,11950,11250,11950,11250,496.481,0,0.72583,20.8897,3.56,3.48324,0.522242,0.889999
54774.4,57.8305,11950,11250,11950,11250,496.089,1,0.158128,17.2919,3.84,3.60428,0.432297,0.908042
54797.1,44.0851,11950,11250,11950,11250,495.576,0,0.725213,22.6834,3.84,3.76306,0.567085,0.881138
54815.5,54.1351,11950,11250,11950,11250,495.159,1,0.18702,18.4723,4.12,3.89237,0.461807,0.902082
54834.6,52.4079,11950,11250,11950,11250,494.729,0,0.664047,19.0811,4.12,4.02594,0.477028,0.899024
54852.6,55.4674,11950,11250,11950,11250,494.323,1,0.114762,18.0286,4.4,4.15214,0.450715,0.904318
54876.8,41.3705,11950,11250,11950,11250,493.781,0,0.719058,24.1718,4.4,4.32134,0.604295,0.873852
54896.5,50.9059,11950,11250,11950,11250,493.34,1,0.21016,19.6441,4.68,4.45885,0.491102,0.896205
54914.8,54.3898,11950,11250,11950,11250,492.929,0,0.669805,18.3858,4.68,4.58755,0.459645,0.902518
54932.6,56.1975,11950,11250,11950,11250,492.531,1,0.114665,17.7944,4.96,4.71211,0.44486,0.9055
54950.9,54.6051,11950,11250,11950,11250,492.123,0,0.572497,18.3133,4.96,4.8403,0.457832,0.902883
54969.2,54.827,11950,11250,11950,11250,491.717,1,0.0284775,18.2392,5.24001,4.96798,0.45598,0.903256
54987.2,55.5438,11950,11250,11950,11250,491.317,0,0.478572,18.0038,5.24001,5.09401,0.450095,0.904443
55006.3,52.2715,11950,11250,11950,11250,490.892,0,0.956845,19.1309,5.24001,5.22792,0.478272,0.898774
55023.5,58.096,11950,11250,11950,11250,490.511,1,0.387168,17.2129,5.52001,5.34841,0.430322,0.908442
55041.9,54.3732,11950,11250,11950,11250,490.104,0,0.846952,18.3914,5.52001,5.47715,0.459785,0.90249
55060.1,55.1414,11950,11250,11950,11250,489.704,1,0.300332,18.1352,5.80001,5.6041,0.45338,0.90378
55086.1,38.3951,11950,11250,11950,11250,489.13,0,0.951458,26.045,5.80001,5.78641,0.651125,0.864768
55104.3,54.9276,11950,11250,11950,11250,488.729,1,0.406603,18.2058,0.0800056,0.0800056,0.455145,0.903425
55122.7,54.242,11950,11250,11950,11250,488.324,0,0.8675,18.4359,0.0800056,0.0800056,0.460898,0.902266
55140.3,56.813,11950,11250,11950,11250,487.939,1,0.30754,17.6016,0.360006,0.166117,0.44004,0.906475
55159.4,52.3958,11950,11250,11950,11250,487.521,0,0.784678,19.0855,0.360006,0.299715,0.477138,0.899002
55177.5,55.4914,11950,11250,11950,11250,487.127,1,0.235197,18.0208,0.640006,0.425861,0.45052,0.904357
55196.9,51.3418,11950,11250,11950,11250,486.702,0,0.72213,19.4773,0.640006,0.562202,0.486932,0.897039
55215.2,54.7702,11950,11250,11950,11250,486.305,1,0.178583,18.2581,0.920006,0.690009,0.456452,0.903161
55234.6,51.5554,11950,11250,11950,11250,485.883,0,0.663498,19.3966,0.920006,0.825785,0.484915,0.897443
55253.2,53.7184,11950,11250,11950,11250,485.479,1,0.128888,18.6156,1.20001,0.956094,0.46539,0.901362
55275.2,45.4479,11950,11250,11950,11250,485.002,0,0.678967,22.0032,1.20001,1.11012,0.55008,0.884488
55293.9,53.5223,11950,11250,11950,11250,484.598,1,0.146062,18.6838,1.48001,1.2409,0.467095,0.901019
55313.7,50.4167,11950,11250,11950,11250,484.17,0,0.64193,19.8347,1.48001,1.37975,0.495867,0.895252
55331.5,56.237,11950,11250,11950,11250,483.787,1,0.0864775,17.7819,1.76001,1.50422,0.444548,0.905563
55349.3,56.1196,11950,11250,11950,11250,483.403,0,0.531955,17.8191,1.76001,1.62895,0.445477,0.905376
55366.7,57.5285,11950,11250,11950,11250,483.03,0,0.966523,17.3827,1.76001,1.75063,0.434568,0.907582
55384.3,56.7498,11950,11250,11950,11250,482.652,1,0.407052,17.6212,2.04001,1.87398,0.44053,0.906376
55403.1,53.3581,11950,11250,11950,11250,482.251,0,0.875585,18.7413,2.04001,2.00517,0.468533,0.90073
55421.7,53.6996,11950,11250,11950,11250,481.852,1,0.341137,18.6221,2.32001,2.13552,0.465553,0.901329
55446,41.1838,11950,11250,11950,11250,481.334,0,0.948173,24.2814,2.32001,2.30549,0.607035,0.873318
55471.6,38.9993,11950,11250,11950,11250,480.788,1,0.58921,25.6415,2.60001,2.48498,0.641038,0.866716
55492.3,48.3671,11950,11250,11950,11250,480.349,1,0.10609,20.6752,2.88001,2.62971,0.51688,0.891065
55514.4,45.312,11950,11250,11950,11250,479.881,0,0.65782,22.0692,2.88001,2.7842,0.55173,0.884162
55534.4,49.8179,11950,11250,11950,11250,479.456,1,0.159647,20.0731,3.16001,2.92471,0.501827,0.894063
55552.7,54.7999,11950,11250,11950,11250,479.07,0,0.615852,18.2482,3.16001,3.05244,0.456205,0.903211
55569.6,59.0273,11950,11250,11950,11250,478.713,1,0.039385,16.9413,3.44001,3.17103,0.423532,0.90982
55588.1,54.2367,11950,11250,11950,11250,478.325,0,0.500328,18.4377,3.44001,3.3001,0.460943,0.902257
55604.8,59.881,11950,11250,11950,11250,477.973,0,0.917822,16.6998,3.44001,3.417,0.417495,0.911047
55622.2,57.376,11950,11250,11950,11250,477.607,1,0.353545,17.4289,3.72001,3.539,0.435723,0.907349
55639.6,57.4188,11950,11250,11950,11250,477.242,0,0.788943,17.4159,3.72001,3.66091,0.435398,0.907414
55656.3,59.9003,11950,11250,11950,11250,476.892,1,0.206302,16.6944,4.00001,3.77777,0.41736,0.911074
55674.1,56.1151,11950,11250,11950,11250,476.52,0,0.651815,17.8205,4.00001,3.90251,0.445513,0.905369
55690.6,60.722,11950,11250,11950,11250,476.176,1,0.0635275,16.4685,4.28001,4.01779,0.411712,0.912223
55707.8,58.1838,11950,11250,11950,11250,475.818,0,0.4932,17.1869,4.28001,4.1381,0.429673,0.908574
55724.8,58.8249,11950,11250,11950,11250,475.464,0,0.91819,16.9996,4.28001,4.2571,0.42499,0.909524
55745.7,47.6976,11950,11250,11950,11250,475.028,1,0.442325,20.9654,4.56001,4.40386,0.524135,0.889623
55763.4,56.6082,11950,11250,11950,11250,474.662,0,0.883958,17.6653,4.56001,4.52751,0.441633,0.906153
55779.5,62.2502,11950,11250,11950,11250,474.329,1,0.285562,16.0642,4.84001,4.63996,0.401605,0.914283
55796.2,59.7925,11950,11250,11950,11250,473.983,0,0.703675,16.7245,4.84001,4.75704,0.418112,0.910921
55812.3,62.1049,11950,11250,11950,11250,473.65,1,0.10622,16.1018,5.12001,4.86975,0.402545,0.914091
55829.2,59.1733,11950,11250,11950,11250,473.302,0,0.528708,16.8995,5.12001,4.98804,0.422487,0.910032
55844.9,63.6055,11950,11250,11950,11250,472.978,0,0.921755,15.7219,5.12001,5.0981,0.393048,0.91603
55860.9,62.422,11950,11250,11950,11250,472.648,1,0.322255,16.02,5.40001,5.21024,0.4005,0.914508
55878,58.7465,11950,11250,11950,11250,472.299,0,0.747813,17.0223,5.40001,5.32939,0.425557,0.909409
55894.1,61.8601,11950,11250,11950,11250,471.967,1,0.15195,16.1655,5.68001,5.44255,0.404137,0.913766
55911.1,58.7392,11950,11250,11950,11250,471.619,0,0.57756,17.0244,5.68001,5.56172,0.42561,0.909398
55927.2,62.3034,11950,11250,11950,11250,471.29,0,0.978823,16.0505,5.68001,5.67408,0.401262,0.914352
55943,63.1485,11950,11250,11950,11250,470.967,1,0.374715,15.8357,5.96001,5.78493,0.395893,0.915449
55960.1,58.7699,11950,11250,11950,11250,470.62,0,0.800102,17.0155,5.96001,5.90404,0.425388,0.909443
55976.4,60.9998,11950,11250,11950,11250,470.286,1,0.20994,16.3935,0.240007,0.240007,0.409838,0.912605
55994.2,56.4375,11950,11250,11950,11250,469.926,0,0.652907,17.7187,0.240007,0.240007,0.442968,0.905883
56011,59.5536,11950,11250,11950,11250,469.585,1,0.0726975,16.7916,0.520007,0.260363,0.41979,0.91058
56028.7,56.4254,11950,11250,11950,11250,469.226,0,0.51576,17.7225,0.520007,0.38442,0.443063,0.905864
56047,54.7196,11950,11250,11950,11250,468.856,0,0.972635,18.275,0.520007,0.512345,0.456875,0.903076
56069.3,44.7025,11950,11250,11950,11250,468.404,1,0.531887,22.3701,0.800007,0.668936,0.559253,0.882679
56092.8,42.5642,11950,11250,11950,11250,467.93,1,0.119235,23.4939,1.08001,0.833393,0.587348,0.877163
56115.5,44.0593,11950,11250,11950,11250,467.473,0,0.686652,22.6967,1.08001,0.99227,0.567418,0.881072
56134.5,52.595,11950,11250,11950,11250,467.091,1,0.161983,19.0132,1.36001,1.12536,0.47533,0.899365
56157.6,43.4167,11950,11250,11950,11250,466.629,0,0.737797,23.0326,1.36001,1.28659,0.575815,0.879423
56181.3,42.1564,11950,11250,11950,11250,466.155,1,0.330828,23.7212,1.64001,1.45264,0.59303,0.876051
56210.1,34.755,11950,11250,11950,11250,465.58,1,0.0501475,28.7728,1.92001,1.65405,0.71932,0.851708
56231,47.7156,11950,11250,11950,11250,465.162,0,0.574085,20.9575,1.92001,1.80075,0.523938,0.889662
56254.2,43.0732,11950,11250,11950,11250,464.701,1,0.154492,23.2163,2.20001,1.96327,0.580408,0.878522
56278.5,41.1731,11950,11250,11950,11250,464.219,0,0.761685,24.2877,2.20001,2.13328,0.607193,0.873287
56299.8,46.9852,11950,11250,11950,11250,463.797,1,0.293768,21.2833,2.48001,2.28226,0.532082,0.888047
56318.2,54.4621,11950,11250,11950,11250,463.434,0,0.752802,18.3614,2.48001,2.41079,0.459035,0.902641
56336.6,54.3661,11950,11250,11950,11250,463.071,1,0.212647,18.3938,2.76001,2.53955,0.459845,0.902478
56353.6,58.4895,11950,11250,11950,11250,462.734,0,0.640075,17.0971,2.76001,2.65923,0.427428,0.90903
56369.8,61.7307,11950,11250,11950,11250,462.415,1,0.04506,16.1994,3.04001,2.77262,0.404985,0.913593
56388.5,53.6328,11950,11250,11950,11250,462.048,0,0.511193,18.6453,3.04001,2.90314,0.466132,0.901212
56404.5,62.2867,11950,11250,11950,11250,461.733,0,0.912562,16.0548,3.04001,3.01552,0.40137,0.914331
56420.7,61.9936,11950,11250,11950,11250,461.417,1,0.31583,16.1307,3.32001,3.12844,0.403268,0.913943
56437.8,58.5772,11950,11250,11950,11250,461.083,0,0.742617,17.0715,3.32001,3.24794,0.426787,0.909159
56453.8,62.3263,11950,11250,11950,11250,460.769,1,0.143733,16.0446,3.60001,3.36025,0.401115,0.914383
56475.6,45.7875,11950,11250,11950,11250,460.343,0,0.689732,21.84,3.60001,3.51313,0.546,0.885293
56494.4,53.1731,11950,11250,11950,11250,459.977,1,0.159895,18.8065,3.88001,3.64478,0.470163,0.900402
56512.8,54.5423,11950,11250,11950,11250,459.62,0,0.618255,18.3344,3.88001,3.77312,0.45836,0.902777
56529.8,58.6191,11950,11250,11950,11250,459.289,1,0.0447375,17.0593,4.16001,3.89253,0.426482,0.909221
56548.2,54.5977,11950,11250,11950,11250,458.933,0,0.502632,18.3158,4.16001,4.02074,0.457895,0.90287
56564.2,62.2692,11950,11250,11950,11250,458.622,0,0.904115,16.0593,4.16001,4.13316,0.401482,0.914308
56581.2,59.0315,11950,11250,11950,11250,458.295,1,0.327617,16.9401,4.44001,4.25174,0.423503,0.909826
56604.8,42.3732,11950,11250,11950,11250,457.839,0,0.917612,23.5998,4.44001,4.41694,0.589995,0.876645
56621.1,61.2801,11950,11250,11950,11250,457.525,1,0.325575,16.3185,4.72001,4.53117,0.407963,0.912987
56637.6,60.4314,11950,11250,11950,11250,457.206,0,0.739268,16.5477,4.72001,4.647,0.413693,0.91182
56653.4,63.3144,11950,11250,11950,11250,456.903,1,0.134123,15.7942,5.00001,4.75756,0.394855,0.915661
56670.4,58.7447,11950,11250,11950,11250,456.576,0,0.559693,17.0228,5.00001,4.87672,0.42557,0.909406
56686.9,60.5833,11950,11250,11950,11250,456.26,0,0.972347,16.5062,5.00001,4.99226,0.412655,0.912031
56703.7,59.5547,11950,11250,11950,11250,455.938,1,0.39213,16.7913,5.28001,5.1098,0.419782,0.910582
56724.1,49.0716,11950,11250,11950,11250,455.549,0,0.90159,20.3784,5.28001,5.25245,0.50946,0.892541
56740.7,60.454,11950,11250,11950,11250,455.233,1,0.315127,16.5415,5.56001,5.36824,0.413538,0.911851
56757.9,57.9653,11950,11250,11950,11250,454.904,0,0.74642,17.2517,5.56001,5.48901,0.431293,0.908246
56774.9,58.8311,11950,11250,11950,11250,454.581,1,0.171365,16.9978,5.84001,5.60799,0.424945,0.909533
56792.4,57.2525,11950,11250,11950,11250,454.249,0,0.608028,17.4665,5.84001,5.73026,0.436662,0.907158
56809.3,58.9348,11950,11250,11950,11250,453.927,1,0.032225,16.9679,0.120008,0.120008,0.424197,0.909685
56826.5,58.1024,11950,11250,11950,11250,453.601,0,0.4625,17.211,0.120008,0.120008,0.430275,0.908452
56842.7,61.9088,11950,11250,11950,11250,453.296,0,0.86632,16.1528,0.120008,0.120008,0.40382,0.913831
56858.9,61.7273,11950,11250,11950,11250,452.99,1,0.271327,16.2003,0.400008,0.19598,0.405008,0.913589
56875.9,58.8786,11950,11250,11950,11250,452.669,0,0.69593,16.9841,0.400008,0.314869,0.424603,0.909603
56891.7,63.3874,11950,11250,11950,11250,452.372,1,0.09033,15.776,0.680008,0.425301,0.3944,0.915754
56909.1,57.2784,11950,11250,11950,11250,452.043,0,0.526795,17.4586,0.680008,0.547511,0.436465,0.907198
56927.2,55.3287,11950,11250,11950,11250,451.704,0,0.97864,18.0738,0.680008,0.674028,0.451845,0.90409
56945.9,53.4759,11950,11250,11950,11250,451.353,1,0.44614,18.7,0.960009,0.804928,0.4675,0.900937
56964.9,52.6513,11950,11250,11950,11250,450.997,0,0.920963,18.9929,0.960009,0.937878,0.474822,0.899466
56982.4,57.1693,11950,11250,11950,11250,450.67,1,0.35826,17.4919,1.24001,1.06032,0.437297,0.90703
57001.1,53.4951,11950,11250,11950,11250,450.321,0,0.825593,18.6933,1.24001,1.19117,0.467333,0.900971
57018.2,58.2839,11950,11250,11950,11250,450.001,1,0.254528,17.1574,1.52001,1.31128,0.428935,0.908724
57036.1,56.0315,11950,11250,11950,11250,449.669,0,0.700705,17.8471,1.52001,1.43621,0.446178,0.905234
57051.9,63.2811,11950,11250,11950,11250,449.375,1,0.0957675,15.8025,1.80001,1.54682,0.395063,0.915618
57069.1,58.1886,11950,11250,11950,11250,449.056,0,0.525405,17.1855,1.80001,1.66712,0.429637,0.908581
57084.9,63.1046,11950,11250,11950,11250,448.762,0,0.921573,15.8467,1.80001,1.77805,0.396167,0.915393
57101.8,59.28,11950,11250,11950,11250,448.45,1,0.3433,16.8691,2.08001,1.89613,0.421728,0.910186
57119.1,57.8797,11950,11250,11950,11250,448.131,0,0.77523,17.2772,2.08001,2.01707,0.43193,0.908117
57136.2,58.2951,11950,11250,11950,11250,447.814,1,0.204083,17.1541,2.36001,2.13715,0.428852,0.908741
57152.9,59.9143,11950,11250,11950,11250,447.506,0,0.621345,16.6905,2.36001,2.25399,0.417262,0.911094
57168.8,62.8172,11950,11250,11950,11250,447.213,1,0.019325,15.9192,2.64001,2.36542,0.39798,0.915022
57186.9,55.2389,11950,11250,11950,11250,446.88,0,0.471905,18.1032,2.64001,2.49214,0.45258,0.903942
57207.7,48.1179,11950,11250,11950,11250,446.499,0,0.991463,20.7823,2.64001,2.63762,0.519557,0.890532
57226,54.5241,11950,11250,11950,11250,446.162,1,0.449975,18.3405,2.92001,2.766,0.458513,0.902746
57242.9,59.3401,11950,11250,11950,11250,445.854,0,0.871275,16.852,2.92001,2.88397,0.4213,0.910273
57259.5,60.1609,11950,11250,11950,11250,445.55,1,0.286828,16.6221,3.20001,3.00032,0.415552,0.911442
57276.2,59.8498,11950,11250,11950,11250,445.245,0,0.70454,16.7085,3.20001,3.11728,0.417713,0.911002
57292.3,62.3006,11950,11250,11950,11250,444.953,1,0.10582,16.0512,3.48001,3.22964,0.40128,0.914349
57310.3,55.3554,11950,11250,11950,11250,444.624,0,0.557447,18.0651,3.48001,3.35609,0.451627,0.904134
57328.2,55.9456,11950,11250,11950,11250,444.299,1,0.00431,17.8745,3.76001,3.48122,0.446862,0.905096
57345.5,57.9039,11950,11250,11950,11250,443.985,0,0.43606,17.27,3.76001,3.60211,0.43175,0.908153
57361.5,62.3752,11950,11250,11950,11250,443.695,0,0.83686,16.032,3.76001,3.71433,0.4008,0.914447
57377.8,61.2659,11950,11250,11950,11250,443.399,1,0.244917,16.3223,4.04001,3.82859,0.408058,0.912967
57396.1,54.8477,11950,11250,11950,11250,443.07,0,0.700725,18.2323,4.04001,3.95621,0.455808,0.903291
57412.8,59.7986,11950,11250,11950,11250,442.768,1,0.118795,16.7228,4.32001,4.07327,0.41807,0.91093
57430.2,57.4858,11950,11250,11950,11250,442.454,0,0.553685,17.3956,4.32001,4.19504,0.43489,0.907517
57446.9,59.9833,11950,11250,11950,11250,442.154,0,0.970468,16.6713,4.32001,4.31174,0.416782,0.911191
57463.5,60.1128,11950,11250,11950,11250,441.855,1,0.386353,16.6354,4.60001,4.42819,0.415885,0.911374
57485.7,45.1437,11950,11250,11950,11250,441.458,0,0.94014,22.1515,4.60001,4.58325,0.553788,0.883756
57505.3,51.0019,11950,11250,11950,11250,441.107,1,0.430317,19.6071,4.88001,4.7205,0.490178,0.89639
57526.1,48.0564,11950,11250,11950,11250,440.734,0,0.95054,20.8089,4.88001,4.86616,0.520222,0.8904
57547,47.7265,11950,11250,11950,11250,440.36,1,0.474357,20.9527,5.16001,5.01283,0.523817,0.889686
57582.4,28.2621,11950,11250,11950,11250,439.73,1,0.358935,35.3831,5.44001,5.26051,0.884578,0.820872
57620.7,26.0872,11950,11250,11950,11250,439.049,1,0.31726,38.333,5.72001,5.52884,0.958325,0.807474
57650.1,34.1119,11950,11250,11950,11250,438.53,1,0.0501425,29.3153,1.00136e-05,1.00136e-05,0.732882,0.849134
57675.4,39.4376,11950,11250,11950,11250,438.081,0,0.684055,25.3565,1.00136e-05,1.00136e-05,0.633913,0.868096
57696.7,46.9188,11950,11250,11950,11250,437.705,1,0.21689,21.3134,0.28001,0.0607392,0.532835,0.887898
57716.9,49.5656,11950,11250,11950,11250,437.35,0,0.721273,20.1753,0.28001,0.201966,0.504382,0.893553
